Sentiment,Tweet
0,anyone remembers Dennis the Menace? yes..i am now George Wilson and my son is Dennis~!!! Now i know how mr wilson feels hahahaha..shiok 
1,@kwxfabio lol. it's okay. we have til tuesday. 
0,1 exam down 3 to go  advanced functions tomorrow! eep
0,Is listenin to the thunder not looking forward to the rain that comin r way 
1,Uploading pics in Twitpic 
1,@Silentending woo hoooo party!!! no more exams yay! 
1,@JoLoPe thanks I will check out the Twitter and self promotion survey results   http://worldofperspective.com
1,Bye Bye Dirty Ass Fresno....Hello Beautiful Bay Area!!!!!!!..I Love Were Im From 
0,Twinkle now allows u to connect to facebook ! Sad Weather in Paris 
0,Omg. I got no sleep again. Neighbors are building a deck &amp; they've been starting @ 5:00am. I'm SO tired. Feel like I just took Benadryl 
1,"@amypalko hmmm, not sure about that!! "
1,The Goofy Movie never seems to fail to put me in a great mood! 
1,@Pipidar1991 Yeah I'm with Kaitlynn on this one. The only boys that thing attracts is creeps. You have a better chance this way 
0,my feet are still sore  i need a massage
0,Just got 3 shots and they hurt! 
0,Feel better che  i love you so much
0,"I need to sleep, but really really want Insan to caaaall "
1,"Planning for impromtu holidays is the best thing in the world, yes? Especially to somewhere you've never been before "
1,My homemade Mocha Frappuccino and cheesy scrambled eggs yum yum yummy 
1,@GodivaGirlCov I take time off my usual job to run a polling station &amp; count votes so I always get excited  Not counting 2day tho.
1,@tommcfly wanna know something random but cool? the initials of Motion In The Ocean (MITO) mean &quot;legend&quot; in Portuguese  awesome album! x
1,@DWsEventualWife #1 snuggler ? No that's me 
1,if i remember not to lean forward too far i should be ok  luckily the guys are either with someone or know chris'll kill em if they look
1,"@willyr: wow naman...do you still want catering on Wednesday night?  Also, try this http://www.empireonline.com/crypticcanvas/"
1,@jordanknight  Happy Birthday!!!  baby i love you
1,listening to &quot;herbrightskies&quot;. texting. &amp; waiting for a phone call. 
0,@DisciplineCC I haven't seen the movie... 
0,another day with out a picture  I've tried everything!
1,Teaming up w/ people 2 sell their products thru my eBay store. 
1,@Adrian07 Have fun in Vegas!!! 
1,changed my background on my twitter... 
0,In nancys room studying for earth science exam tomorrow  blahh text?
0,it's national leave the office earlier day - i should have read my google home page sooner 
1,@SwanL LOL Awesome timing to ask to see it again.  Such an awesome movie.
0,says ending n ng 1 liter of tears.  http://plurk.com/p/127edu
0,i miss moyhead 
0,Worst maths exam EVER! 
1,just realised that our school holiday is in 10 days'! woot! 
1,I dont think tonight could have been any more perfect 
1,"@AnissaMayhew Wow, apparently @missbritt is one of the most versatile multi-talented people ever!  "
0,i seriously think im going to fail chem &amp; for suuure fail the math final  1 DAY LEFT...i can do it (at least thats what im telling myself)
0,This one girl will not stop staring at me! I dont have any friends with me to do a booger check  Ill just chalk it up to her being rude.
0,@donnyroc sure wish i was goning to see mother bey 
0,whew! end of lunch break..still sleepy 
1,@khairulnz I'm sure you can if you apply a month &amp; a half in advance. Apply on Monday! 1st to 4th of July 2009 
1,finally got my net banking activated!!!!!   .............got lot of shopping to do
1,Wind sun heat n the biomass ! This place rocks 
1,@Yekith i just don't get what's the big deal 
0,@rahchell nope 
0,Kind of bored sitting at home all alone.  where are you my friends?!???!??!? http://twitpic.com/7ij4s
1,@juhasaarinen all the cool kids are using TwitterFox 
1,"is off to Edmond for the Silent Breakfast, then to Blocking practice for Peter Pan "
1,I'm your whipped chocolaty goodness.  why would I fall on purpose. Psh.
0,Air france plane went missing 
0,i  want to drink starbucks or eat i ce cream 
0,@DenzelBurks --awww. me sorry.  you like my new pic?
1,good morning!  subway breakfast. xD
0,@GregLaswell LOVING Pete and J - shame I live in the UK 
0,@SamanthaMc_x hehe yeah ive never been in scotland and i'm going to be in glasgow alone for the 1st time.. thats fun *not* 
0,"dammit sIFR, why aren't you rendering? "
1,@thejacksonfiles &quot;i am happiness times infinity million&quot; Wowee... I can relate 
1,@smith14 http://twitpic.com/6nzf7 - Wow! Getting big now. Can see it's little ear  Bet you're well chuffed!
0,"At parental home for a flying visit. Little sister being her usual self, not making me feel welcome  families = difficult."
0,"Fallen Angel Doll: It's okay, Fisty. I still love you. "
0,@PerezHilton that's the saddest thing I've ever heard 
1, Still smile @ the bullshit ...I love it keep it coming
0,"@Postaltoots Ours already turned Chelle  Was gunna nap in the garden as well, Not been out in it much yet  WILL BE SUN FUN IN CHICH THO"
0,Just spoke with o2... And has discovered he can't afford the new iphone on Friday 
0,its 5 o'clock.. do you know what yoooou're having for dinner??.....i dont 
0,"@tommcfly DUDE, you don't look up in Porto Alegre show. i was thete. danny look, Dougie look. you did't look. i'm sad with you. "
1,watching the pups wrestle on the couch 
1,k im kinda over tweeting atm hahaha maybe later ill do it again. wow i did like over 50 tweets today  hahaha IM PROUD!
1,@LydiaCaesar awww you are welcome girly!  @steffnasty told me to check u out. I love the music girly!  
0,hhmmm... a lot of 'trons seem to be creeping up. 
1,@mileycyrus - hey  i just wanted to ask how old you were when you first learned the guitar.. thanks
1,"@twistednurse76 I am behind the times, I hadnt loaded any songs from THE BLOCK til now.. What do u hav to offer?!?!  "
0,home sweet home? i think no! huaaaa 
0,"@BNBuzz &quot;Into each life some rain must fall.&quot; Not funny! I am drowning in NJ! Have small lakes in yard now, but no rainbows or ducks  "
0,And then you find out today they had there first kiss! } 
0,@CaffeinatedLiby I just saw your post. Now I wont win 
1,@julieselboe Had so much fun ! 
1,@subVert Yes! Road trip!! 
0,I was not made for early. 
0,looking after the neighbours kid tonight but he's 10 so no kiddy games..looks like im getting my arse kicked at Wii.. again 
1,@Laurface20 Didn't know you knew one of the BB contestants haha. Shame i don't watch it tho. 
1,@joeframbach yeah. last time you ditched us. but you're still invited. i guess. 
1,I heart City Car Share for getting me a lot of great places today 
0,too nice to work 
1,is watching her brother waste trees! 
1,This is going to be awesome. going to bed 
1,@LLCoolLay time to call comcast 
0,I am very sad that I can not manage my VMware server with OS X... I would need to put VM of XP on my Mac to manage my VMs... WEAK!!!! 
0," school/band/maths/music lessons :,("
0,"@runmymouth I can't make it I'm afraid, I'm chained to my computer tonight "
0,"@oceanphoenix haiz, kh? thï¿½n anh  ? th?  ï¿½ kqu? ph?ng v?n ch?a :-? ch? th?y nï¿½i j"
0,"Was randomly pressin buttons on my keyboard, and now when i type certain letters show up as #'s any ideas how to change it back? "
1,@Demi_Lynn What ??? omg Thtv is coming back ??? where did u hear it ? GAAAA cant wait 
0,@richardyung Oh no I only know Rainy Days and Mondays... 
0,cant find my cell phone 
0,@DexterAddict Which part? I'm sorry.  *hugs* It must be really hard for you to be there by yourself.
0,still @ work... 
0,im up so early 
1,I finally get to shoot this much anticipated wedding today! It's an absolutely gorgeous day in upcountry Maui 
0,@shani2005j dog mommie where u at? Pa fache avec mouin cheri??? 
0,Wow he just shits on Cassie on this!!!  http://www.zshare.net/audio/61451094e617ba6f/
0,Fuck it. I love &quot;Don't Charge Me for the Crime.&quot; I LOVE EVERYTHING. They're really hard to dislike 
1,"@xbeckaxockx wow. he's older than me  oh well, he wears it well... yum  #andyhurleyday"
1,@Im_A_Vujachick Yea let me know when you go 
1,@Katanya231 yes! Party for #GFREE on May 31st use #CGFT hashtag more details later 
1,"@davidalangrier RU da real 1? If U R, O yeah! Totally had 2 get used 2 seeing da comic dancing seriously! Love 2 watch. Really mpressed! "
0,I fucking hate the rain 
0,"@C_Jane I know how you feel, I had that problem last night "
1,@YoungQ sleep during the flight  hope u can get some rest  i just had a shitty night
0,just got up and i am missing my best friend 
1,@SarahMGellar How're you? 
1,@deekdeekster nice to know I'm good at something 
0,@xNinjaChrisx I lost one  then I re-gained it XD
1,sunbathing times and coconut ice-cream! mmmmmmmmmmmmm 
0,I don't think I have ever been this humiliated. Atleast not in awhile. Fml. 
1,"Everybody, my ID has changed from @ipeterhuang to @ddhp... The reason of change is purely shorter, easy for memorizing. Pls follow. "
0,"sooo i dont know what is going on.. i'm gonna have my parentals call them, but it's looking ugly  im a little worried if ill be back!!"
1,"went to watch rup today, pfft district league is pathetic "
1,"Before Chaubran had dreamt this dream Nina, Richard already had dreamt it ï¿½  ï¿½"
1,Stummy hurts! Gah! I love you boo 
0,Where was Bob Schieffer on Face the Nation this morning?  Strong discussion topics: release of Detainee photos and Supreme Court appointee
0,"**Sigh** well I'm officially out of a job now. Bleeding recession. Still, more time to work on my script I suppose. Bah to lack of cash "
1,@LizJonasHQ hey Liz! i'm from Monterrey and I can totally do live tweets! the concert will be in July 31! just 65 days! 
1,"@davynathan Thanks for sharing. I, for one, don't care if there spoilers. Love the behind the scenes experience. "
0,watching mike pack to leave mee 
1,So many photoshoots happening this week! can't wait I hope to do the FCUK fashion show 
1,@TinaGray24 &quot;If ya wanna move than move!&quot;-Mims *singin* &quot;Move if ya wanna if ya wanna if ya wanna move!&quot; It's really that simple. Lol! 
0,Just realised I missed rusty 
0,"Tomorrow Junior High School Oh No , I would Like to be Holiday , but Holiday is in 1 month , I must Wait "
1,@blackgirlchi a private event. Drake is on stage right now. 
0,I wish I was allowed to have the sleep schedule of a touring musician.  
0,@kate_mcc no i do not!!!!!!!!  hahaha she is gone thank god!
0,"hoping to get some plans in motion for summer, otw it'll be a lazy 'sit on my a$$' season "
1,@hobartdaily Well aren't you lucky. I know a lot more loons than one...  Most of them appear to be using twitter too! O_o
0,"&quot;Every ride comes to an end&quot;. The best Dutch death metal band EVER, Gorefest, split up.  http://www.gorefest.nl/ #gorefest #deathmetal"
1,"I guess my previous tweet could be answered by nurses too  speak up if you work in a doctor's office, I'm doing some research..."
1,@videogametweets and heres my Collectors Item of the Day  http://i43.tinypic.com/21ocuc6.jpg http://twitter.com/TinyPicTweets/statuses ...
1,Searching again for a room in San Francisco... Fingers crossed! 
1,@ryanstewart Starting to get the hang of it  Although I can't seem to figure out how to delete an item from the Library tab. Am I crazy?
0,I did not have a successful day  It was cloudy and couldn't lay out 
0,"this part is boring. who cares about edward being saved, blah blah? i want jacob! "
1,Off to take a bath.  
1,Finally finished going to bed  
0,to the next party 
1,@smiles_cheese yes we are weird...uu shuld know that by now 
1,beach breakkkk! woooooo! fingers crossed for sunshine! text me if you need me 
1,Top O' th Mornin too all the elves and leprechauns out there - and to my fellow tweeters. 
0,working on a saturday sucks  wish i could take a nap
0,@tommcfly I voted for you over and over and over again! You deserve it! but you could reply more fans 
0,Trying to find first fanfic I ever read; going to be difficult because it was a photocopied classic Trek story. Can't recall title. 
